"","DT25.CNAT.1D.June.2022","DT25.CNAT.1H.Sept.2021","DT25.CNAT.2D.August.2022","DT25.CNAT.2D.June.2022","DT25.CNAT.2H.August.2022","DT25.CNAT.2H.June.2022","DT25.CNAT.2H.Sept.2021","DT25.CNAT.3D.June.2022","DT25.CNAT.3H.August.2022","DT25.CNAT.3H.June.2022","DT25.CNAT.3H.Sept.2021","DT25.MCAV.1D.August.2022","DT25.MCAV.1H.August.2022","DT25.MCAV.1H.June.2022","DT25.MCAV.1H.Sept.2021","DT25.MCAV.2D.August.2022","DT25.MCAV.2H.August.2022","DT25.MCAV.2H.June.2022","DT25.MCAV.2H.Sept.2021","DT25.MCAV.3H.August.2022","DT25.MCAV.3H.June.2022","DT25.MCAV.3H.Sept.2021","DT25.OFAV.1H.August.2022","DT25.OFAV.1H.June.2022","DT25.OFAV.1H.Sept.2021","DT25.OFAV.2H.August.2022","DT25.OFAV.2H.June.2022","DT25.OFAV.2H.Sept.2021","DT25.OFAV.3H.August.2022","DT25.OFAV.3H.June.2022","DT25.OFAV.3H.Sept.2021","DT25.OFRA.1H.August.2022","DT25.OFRA.1H.June.2022","DT25.OFRA.1H.Sept.2021","DT25.OFRA.2H.August.2022","DT25.OFRA.2H.June.2022","DT25.OFRA.2H.Sept.2021","DT25.OFRA.3H.August.2022","DT25.OFRA.3H.June.2022","DT25.OFRA.3H.Sept.2021","DT26.CNAT.1H.August.2022","DT26.CNAT.1H.June.2022","DT26.CNAT.1H.Sept.2021","DT26.CNAT.2D.June.2022","DT26.CNAT.2H.August.2022","DT26.CNAT.2H.June.2022","DT26.CNAT.2H.Sept.2021","DT26.CNAT.3D.August.2022","DT26.CNAT.3D.June.2022","DT26.CNAT.3H.August.2022","DT26.CNAT.3H.June.2022","DT26.CNAT.3H.Sept.2021","DT26.MCAV.1H.August.2022","DT26.MCAV.1H.June.2022","DT26.MCAV.1H.Sept.2021","DT26.MCAV.2D.August.2022","DT26.MCAV.2D.June.2022","DT26.MCAV.2H.June.2022","DT26.MCAV.2H.Sept.2021","DT26.MCAV.3H.August.2022","DT26.MCAV.3H.June.2022","DT26.MCAV.3H.Sept.2021","DT26.OFAV.1H.August.2022","DT26.OFAV.1H.June.2022","DT26.OFAV.1H.Sept.2021","DT26.OFAV.2D.August.2022","DT26.OFAV.2H.August.2022","DT26.OFAV.2H.June.2022","DT26.OFAV.2H.Sept.2021","DT26.OFAV.3D.August.2022","DT26.OFAV.3H.August.2022","DT26.OFAV.3H.June.2022","DT26.OFAV.3H.Sept.2021","DT26.OFRA.1H.August.2022","DT26.OFRA.1H.June.2022","DT26.OFRA.1H.Sept.2021","DT26.OFRA.2D.August.2022","DT26.OFRA.2H.August.2022","DT26.OFRA.2H.June.2022","DT26.OFRA.2H.Sept.2021","DT26.OFRA.3D.August.2022","DT26.OFRA.3D.June.2022","DT26.OFRA.3H.August.2022","DT26.OFRA.3H.June.2022","DT26.OFRA.3H.Sept.2021","DT28.CNAT.1D.Febr.2022","DT28.CNAT.1D.June.2022","DT28.CNAT.1H.Febr.2022","DT28.CNAT.1H.June.2022","DT28.CNAT.1H.Sept.2021","DT28.CNAT.2D.June.2022","DT28.CNAT.2H.Febr.2022","DT28.CNAT.2H.June.2022","DT28.CNAT.2H.Sept.2021","DT28.CNAT.3D.June.2022","DT28.CNAT.3H.Febr.2022","DT28.CNAT.3H.June.2022","DT28.CNAT.3H.Sept.2021","DT28.MCAV.1D.Febr.2022","DT28.MCAV.1D.June.2022","DT28.MCAV.1H.Febr.2022","DT28.MCAV.1H.June.2022","DT28.MCAV.1H.Sept.2021","DT28.MCAV.2D.Febr.2022","DT28.MCAV.2H.Febr.2022","DT28.MCAV.2H.Sept.2021","DT28.MCAV.3D.Febr.2022","DT28.MCAV.3H.Febr.2022","DT28.MCAV.3H.Sept.2021","DT28.OFAV.1D.Febr.2022","DT28.OFAV.1D.June.2022","DT28.OFAV.1H.Febr.2022","DT28.OFAV.1H.June.2022","DT28.OFAV.1H.Sept.2021","DT28.OFAV.2D.June.2022","DT28.OFAV.2H.Febr.2022","DT28.OFAV.2H.June.2022","DT28.OFAV.2H.Sept.2021","DT28.OFAV.3D.Febr.2022","DT28.OFAV.3D.June.2022","DT28.OFAV.3H.Febr.2022","DT28.OFAV.3H.June.2022","DT28.OFAV.3H.Sept.2021","DT28.OFRA.1H.Febr.2022","DT28.OFRA.1H.June.2022","DT28.OFRA.1H.Sept.2021","DT28.OFRA.2D.June.2022","DT28.OFRA.2H.Febr.2022","DT28.OFRA.2H.June.2022","DT28.OFRA.2H.Sept.2021","DT28.OFRA.3H.Febr.2022","DT28.OFRA.3H.June.2022","DT28.OFRA.3H.Sept.2021"
"Saprospiraceae_Prop",0,0.0001227278,0.0008203163,0.006552355,0.006919648,0.002937588,0.01051283,0.002164425,0,0,0.0001668531,8.002262e-05,0.001706288,8.030373e-05,0,0.01445597,0,0,0.001073389,0,0,0.005109172,0,0,0.006749316,0,0,0.01641513,0,0,0.001219987,0.0009199409,0.002213802,0.01396061,0,0,0.03260179,0.009680193,0.004375724,0.0004725953,0.0006913113,0,0.0001096094,0.000209372,0.0005420474,0,0.00568189,0.001355399,0.003448048,0,0,0.01124242,0,0,0.004227004,0.0001316829,0.0005431047,0,6.039642e-05,0,0,0.007016514,0,0,0.01135918,0.003237685,0,0,0.01494125,0.0001908054,0,0,0.005184677,0,0,0.004147777,0.004188835,0,7.55325e-05,0.01223424,0.008715355,0.003090085,0.002295492,5.8061e-05,0.002659613,0.003148637,0.0008358503,0,0,0.001201842,0.0004571205,0,0,0.007213791,0.007745249,0.001471752,9.854831e-05,0.009744907,0,0.0003086052,0,0,0.01382572,0.000961654,0.001456743,0,0.004695139,0,0,0.008368391,0.000395855,0.00677381,0.0002963923,0.02493264,0.01092581,0,0.0001956797,0.0188223,0.00139673,0.003679032,6.362639e-05,0,0.0001561422,0.01055182,0.0005909552,0.005847654,0,0.0002547554,0,5.92568e-06,0,0,0.0006334815
"SAR116 clade_Prop",4.72649e-06,0.0004593526,0.0004204983,0.0001383604,0,0.0004889132,0.003393444,0,0.0005887548,0.0007944827,0.0004374256,0.000101362,0.1428777,0.002819553,0.001147913,0.000162022,0.0001090229,0,0.0001463712,0.0009187069,0.000100016,0.0004348231,0.002454753,0.0001868135,7.104543e-05,0.00109079,9.646225e-05,0.0004585233,0,0.0002645546,0.0006316245,0.001670419,0.001518152,0.0001789822,0.001621794,0.0007176046,0.0001398968,0.0002958607,0.0003779416,0.003389515,0.002001164,0.001319873,0.001525,0.000366401,0.0003562026,0.0007693184,0.0002227368,0.001981844,0.0004375167,0.0002983116,0.002449343,0.0007177057,0.00434203,0,0.005331479,0.0008653448,0.0003648985,0.001473846,0.00394773,0.001178199,0.002913855,0.003462695,0.001294064,0.0004979271,9.915032e-05,0.000228006,0.0001005935,2.451476e-05,0.0003739467,6.734309e-05,0.002662108,0.0002023338,0.002141026,0.002573021,0.00117718,0.01336731,0,0.0004006954,0.001754033,0.002715818,0.0002115709,4.49794e-05,0.002469393,0.0004335221,0.001113929,0.0004362357,3.491803e-05,0.0001132228,0.0001508207,0.0008473661,0.0004727486,0.003778596,0.001958367,0.0001463837,6.237784e-05,0.001851559,0.001933063,0.001211231,2.893886e-05,0.0002524951,0.0005046199,0.001091533,0.001995407,0.0002661721,0.001799187,0.009454468,0.0001731284,0.0001643701,0.003639074,0.0001189699,0.0002004329,0.002341778,0.003784171,0.001081553,0.0001502449,0.001411951,0.001897394,0.004145772,1.131872e-05,0,0.0003794859,0.0004893718,0.002204147,7.879393e-05,0.002305176,0.001983315,8.315086e-05,0.000482337,0.0001502287,0.001813258,0.0007051947,0.0001961855,0.001883009
"SAR86 clade_Prop",0,0.0009888353,0.0006755546,0.0002536608,0.0001231254,0.003385416,0.01928493,0.0001729155,0.001471887,0.0006317573,0.001294239,1.066968e-05,0.007036043,0.0006201232,0.002115256,0.0002700367,0.0009225015,0.001410649,6.505387e-05,0,0.0001066837,0.0006677641,0.001893073,0.0002117219,0.00013025,0.008311417,5.379625e-05,0.000255463,0.001328963,0.0004965486,0.0009431105,0.005237208,0.001919174,0.0005102896,0.0122661,0.0006935508,0.0001923581,0.005907969,0.0009574522,0.002382345,0.0003638481,0.002927184,0.004839494,0.0005975826,0.0005730215,0.0005983588,0.0004160555,0.001810996,0.0002882055,0.0009375506,0.005109634,0.00133218,0.001675871,0.001413823,0.001772614,0.0005643553,0.0004243005,0.002782914,0.00187778,0.0008568718,0.003077031,0.006884891,0.001964483,0.0002463429,0.0002845183,0.0007524197,0.0004962613,7.967297e-05,0.001350363,0.0001290743,0.002279481,0.0009055267,0.002884789,0.000730611,0.001655283,0.007173572,0,0.002860348,0.001547018,0,4.777407e-05,1.799176e-05,0.001512938,0.0008399491,0.0006389979,0.0004432718,6.765368e-05,0.0004448039,0.0001816005,0.0003038364,0.001093964,0.003808665,0.003585158,0.000234214,0.0003430781,0.004953315,0.002933707,0.003477702,5.627001e-05,0.0002174264,0.001666116,0.002331202,0.002234173,4.293098e-05,0.00186985,0.004207934,0.0003385048,0.0006191272,0.008374255,2.025019e-05,0.0004609958,0.002246372,0.007147879,0.0005692384,0.0005769404,0.003790303,0.002288753,0.0004468497,0,0,0.0004885597,0.001236445,0.001394386,0.0001772863,0.004930642,0.001858292,0,0.0002785326,0.0005150699,0.0009332946,0.001761571,0.000194053,0.002908784
"SB-5_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002453725,0,0,0,0,0,0,0,0,0,0,0.0006512498,0,0,0,0,0,0,0,0,0.0006321498,0,0,0,0.0004252998,9.238574e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.39053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0001293265,0,0,0,0,0,0,0,0.0001408095,0,0,0,0.001401909,0,0,0.0001479773,0,0,0,0,0.0002101209,0.000467898,0,0,0,0,0,0,0,0.0002459247,0,0,0,0.0001101119,0,0,0,0,2.84246e-05,0,0,0,0,0,0,0,0,0,0,0,1.802939e-05,0,0,0,0,0,0,0,0,0.0006040868,0,0,0,0,0,0,0,0,0
"SBYX-4944_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001713659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SBZC-4624_Prop",0,5.610413e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001130632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scalinduaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006435742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005569194,0,0,0,0,0,0,0
"SCGC AAA011-D5_Prop",0,0.009555235,0,0.0001317718,0.09332906,0,0.01124628,0,0,0,0,0,0.0006230828,0.002636639,0.001341382,0,0.02235808,0,0.0003252694,0,0,0.001987763,0,0,0.01758374,0,0,0.001067704,0,0,0,0,0.002397944,0.006035888,0,0,0,0.0004160541,0.003006736,0,0.002910784,0.0005514134,0,0.08768326,0.1710702,0,0.003790728,0,0,0,0.002519659,0.02501155,0,0.007038041,0,0.03237518,0.001345033,0.01493986,0.005671773,0.2562965,0.003286828,0.01051971,0,0,0.0004181557,0.007478596,0.0001274184,0,0.0003614818,0.001936114,0,0,4.332599e-05,0,0,9.645992e-05,0.002297103,0,0,0,0,0.0001394361,0.001339037,0,0,0.003781882,0,1.617469e-05,0.0002185362,0.02835807,0.0003594452,0,0,0.008039395,0.006310558,0.07016933,0,0.02631676,0,0,0,0,0.005127797,0.003971116,0,0,0,0,0,0.0006176308,0,0,0,0.001865837,0.0001322155,0,0,0.002318653,0.000106396,3.483932e-05,0,0,0.0001670358,0,0,0.01025186,4.157543e-05,0,0,0,0,0,0
"SCGC AAA286-E23_Prop",0,0,0,1.647148e-05,0,0,0,0.002557956,0,0,0,7.468778e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002132553,0,0,0,0,0,0,0,0,0,0.0009901552,0,0,0,0.0005581056,0.002677186,0,0,0,0,0,0,0.003517815,0.0003267114,0,0,0,0,0,0,0,0,0,0,0,0,0.00104943,0,0,0,0,0,0,0.005801875,0,0,0,0.003917474,0.02320937,0,0,0,0,1.527664e-05,0,0,0,0.0003555382,0,0,0,0.000135152,0,0,0,0,0.0006312379,0,0,0,0.01235983,0,0,0.000421193,0,0,0.001812392,0.001012186,0,0,0,0.0003665976,0,0,0,0.0008896515,0.003128571,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schleiferiaceae_Prop",0,0,0.001364896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157208,0,0,0,0,0,5.331384e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.622839e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4442e-05,0,0,0,0,0,0,5.657955e-05,0,0,0,0,0,0,0.0001724078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.487306e-05,0,0,0,6.454496e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sedimenticolaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0.0005463957,0,0,0,0,0,0,0,0,0,0,0,0.006725634,0,0,0.0008777446,0,0,0,0,0,0.005099088,0,0,0.0001165807,0,0.001965297,0,0.002037549,0,0,0,0,0,0.003719284,0,0,0,0,0,0.001447343,0,0,0,0,0,0,0,0,0.0003239949,0,0,0.001426903,0,0,0,0.0003490169,0,0,0,0.000187746,0,0,0.001309824,0.006604172,0,0,0.0009226819,0,9.895468e-05,0,0,0,0.0008302551,0,0,0,0.0008642459,0,0,0,0.0008900131,0,0,0,0.0002385759,0,0,0,0,0.001324586,0,0,0,0,0,0,4.050038e-05,0,0,0,0,0,0,0,0.001132019,0,0,0,0,0,0.01139229,0,0.000954719,0,0.0006453804,0,0,0,0,0
"SG8-4_Prop",0,0.00022091,3.446707e-05,0.0001943635,0,0,0.0001955875,0,0,0.0001005068,0,0,0.0001821319,0.000111533,0,0,0.0002851368,0.002115973,0.001683269,0,0,6.211759e-05,0.0002496359,0,0,0,0,0.000137557,0,0,0,0,0,0.001317613,0,0,0,0,0.001772126,0,0.0002183088,0,0.0007219924,0.0004623632,0,0,0.0001134697,0,0,0,0.0002343869,0.000117979,0.002818511,0.001017642,0,9.405922e-05,0,0,0,0,0.0003729734,0.0002733707,0,0,0.0002845183,0,0,0,0,0.000589252,0,0,0.0009676138,0,0,0,0.000836078,0,0,0.000430875,0,0,0,1.16122e-05,0,0.001431838,0,0,4.924759e-05,0.0007258315,0,0,0,0.0003396103,0.0001975298,0,0,0.0003211598,0,0,5.655223e-05,2.338999e-05,0.001694106,0,0,0,0,0,0,0,0,0,0,0,5.408816e-05,0,0,0.0005660096,0,0,0,0,6.536185e-05,0.0006500499,0,0,0,0.0003396739,0,0,0,0,0
"Shewanellaceae_Prop",0,0,9.65078e-05,0.0006390934,0,0,0.001241981,0.01214582,0,0,0.001488149,0.009181262,0,4.461318e-05,0,0.0007741053,0,0,0.0006098801,0,0,0.0002950585,0,0,0.002522113,0,0.001101896,0.001034953,0,0,0.001496864,0,0.001068026,0.0005826441,0,0,0.001078371,0,0,0.0006275446,0,0,0.0009007034,0,0,0,0.002513144,0.005262139,0.02188972,0,0,0.0004325897,0,0,0.0001908969,0.001674254,0.02003547,0,0,0,0,0.001630099,0,0.0001729641,0.001030301,0.000649817,0,2.145042e-05,0.0001745085,0.03345268,0,0.0001857491,0.0009134563,0.000206477,0.0001928485,0.0001726125,0.04275821,0,0,0.0004482841,0.1082833,0.05425865,0,0,0.0005181064,0.0001934916,0.0003120799,0,0,0.000337596,0.009853487,0.0001904332,0.00245573,0.001493114,0.01299538,0,0,0.0007432556,0.02410446,0.01123603,9.13536e-05,0,0.0001989722,0.00315972,0,0,0.02564109,0,0,0.07971235,0.04392989,0.001561185,0,0.001891136,0.01219989,0,0.0006254761,0.005059332,0.07890281,0.09996098,0,0.0004321049,0.003355242,0.0001707202,0.0002751776,0.006120431,4.157543e-05,0,0,0,0,1.492716e-05,0
"Silvanigrellaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.848426e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771892e-05,0,0,0,0.0001075228,0,0,0.000324968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simkaniaceae_Prop",0,0.0003576638,0.0001516551,0,0.0004432515,0,0.0002640432,0,0.0001471887,0.0003063066,0.0001668531,0,0.00205138,0,0,0,0.003430028,0,3.252694e-05,0,0,0.001366587,0,0.002989015,0.001870863,0,0,0.0003406173,0,0,0,0,0.0002577995,0.0002284879,0,0,0.0002914517,0.0007119149,7.558833e-05,0.0001936866,0.001564547,0,0,0,0,0,5.883614e-05,0,0.0001493113,0,0.0009609863,0.0005702319,0,0.0002563525,0,0.001279205,5.515907e-05,0,0,0,0,0.0002632458,0,0,0.000556104,0.001197031,0,0,0.000452891,0,0.0007733952,0,0.0003754919,0,4.821213e-05,6.599889e-05,0.0001857951,0,0,0.0003699432,0,0.0002114032,0,0,0.0003051071,0.001013193,0,0,0,5.739133e-05,5.469818e-05,0.00025057,0,0.00159851,0,7.912644e-05,0,0.002266471,0,0,0.0007264786,0,9.664362e-05,0,0,0,0,0,0,0,0,0,0,0.0004680404,7.812735e-05,0,6.289704e-05,0.002750608,0,0,0,1.561825e-05,0,3.28308e-05,0,0.0005398709,0,0.001518342,0,6.221964e-05,0,0,0.0002005056
"SM23-30_Prop",0,0.0001858449,0,0,0,0,9.779377e-05,2.385041e-05,0,0,0,0,0,0,0,5.400734e-05,0,0,4.87904e-05,0,0,0,0,0,0.0008643861,0,0,6.550333e-05,0,0,0,0,0,0.0003808131,0,0,0,0,0.0001679741,0,0,0,0,0.0002268197,0,0,0.0005043097,0,0,0,0,5.898951e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.604149e-05,3.42009e-05,0,0,0,0.001234623,0,0,0,0,0,0,0.0002955831,0,0,3.481818e-05,0,0.0003823249,0,0,0,0,0,0,0,9.452689e-05,0,0,0,0.000368887,0,0,0,0.0002752799,0,0,0,0,0.0009380116,0,0,0,0,0,0,7.593822e-06,0,0,0,0.0002403451,0.0002223625,0,0,0.0003127948,9.734101e-05,0.0002996182,0,0,0,5.252929e-05,0,6.819422e-05,0,0,0,0,0,0,0
"SM2D12_Prop",0,0,0.001661313,0.00636458,0,0,0,0.00375644,0,0,0,0.0001813846,0,0,0,0.0003420465,0,0,0,0,0,0,0,0,0,0,0,0.0001048053,0,0,0,0,0,9.139515e-05,0,0,6.411938e-05,0,0,0,0,0,0,0.001971586,0,0,7.984904e-05,0.0007175644,0.002274392,0,0,0,0,0,0,0.0002257421,0.0002885244,0,0,0,0,0,0,0,0.0003534925,0,0,0,0,0,0,0,0,0,0,0,5.911663e-05,0,0,0,0.003562581,0.0005532466,0,0,0,0,0.003633657,0,0,0,0.0008673569,0,0,0.0002459247,0,0,0,0,0,7.715129e-05,0,0,0,0.0001030344,0,0,0.0001059442,0,0,0.002981841,9.520564e-05,0,0,0.0001517969,0.001316145,0,0,0.001390199,0.0001290334,0.0009615653,0,0,0,0,0,3.977996e-05,0,0,0,0,0,0,0
"Sneathiellaceae_Prop",0,0,0,0,0,0,0.001271319,0,0,0,0,0,0.0004792945,0,0,0,0,0,0,0,0,0,0,0,0.006844043,0,0,0,0,0,0,0,0,8.758702e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0004076504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023219,0,0,0,0,0,0,0,0,0,0,0,0.00332171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003257308,0,0,0,0.003842908,0,0,0,0,0,0,0,0.0003352882,0,0,0,0,0,0,0
"Sphingobacteriaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004482e-05,0,0,0,0,0,0,0,0,0,0.0002222475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004803191,0,0,0,0,0,0,0,0,0,0,0,0.001026016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingomonadaceae_Prop",0,0.0006136389,0.003625936,0.0004908501,0.003152011,0,0.01243937,0.0007095497,0,0.0001052929,0,0.0005014751,0.003537193,0.0006424298,0,0.002700367,0,0,0,0,0.0001800288,0.002686586,0,0,0.0003670681,0,4.637608e-05,0.003510978,0,0.0005331792,0.002370755,0.001452538,0.0008470554,0.0004874408,0,0.0006855329,0.005957273,0.007590677,0.006744159,0.0008134837,0.0009460049,0,0.0009197659,0,0,0.001248005,0.000903555,0.003895349,0.0008958676,0.0003068347,0.0003632997,0.003794992,0,0,0.001568082,0.000244554,7.63741e-05,0.0004027902,0,0,0,0.001022609,0,0.0003354456,0.00351337,0.0006156161,0,4.596518e-05,0.001599661,0.0003030439,0.0006187162,0.000126044,0.0005921219,0,0.0004379269,0.0009189077,0.001486361,0.0006164544,0.0005063475,0.004987705,0.001658443,0.0002788723,0,6.580246e-05,0.001502508,0.0006437995,0.0006241598,0.0002507076,9.54172e-05,0,0.0004844696,0.003633266,0.001170875,0.001803448,0.02093816,0.005159044,0.0005003222,0.0009175996,8.038572e-06,0.0001262476,0.0002958117,0.0002494932,0.0001080135,0.0004293098,0.001380645,0,0.002080125,0,0,0.001308669,0.0003056602,0.00429326,0.001757675,0.004731003,0.004519367,0.002299911,0.0005695676,0.004349337,0.0006678046,0.0007664651,0.0001658831,4.945779e-05,0.0001125676,0.0002101171,0.0004059998,0.002221995,6.929239e-05,4.076087e-05,0.0001733408,0.0004918314,0.0006457204,0,0.0004475053
"Spirochaetaceae_Prop",0.0026232019,0.014341618,0.0062867936,0.0106603416,0.2106922111,0.0547048649,0.0054568925,0.0010136424,0.0279903837,0.0759783862,0.0159141744,0.0034943211,0.0178393405,0.0403749292,0.0505855647,0.0098293368,0.0409842252,0.0444954679,0.0397316528,0.069896211,0.0524817304,0.0179675125,0.0845641772,0.0177970957,0.0215030846,0.0092482919,0.0042128031,0.0016244825,0.0560370639,0.0106188135,0.058247891,0.069673421,0.008057256,0.0078942558,0.0246451043,0.0690664325,0.026417184,0.0330254533,0.023491173,0.0058299664,0.0829937418,0.0487531604,0.0544758764,0.0174040487,0.0376645501,0.0058126282,0.009674342,0.0047495928,0.0065002483,0.0258508272,0.105368632,0.0639987022,0.0444486764,0.0188224876,0.0235894079,0.0704879792,0.009423715,0.0694721617,0.1174820183,0.046837225,0.0595825029,0.0496218373,0.0449960243,0.007332631,0.0054058481,0.0095534503,0.0326794756,0.0062206206,0.0146836411,0.0044839274,0.0178694997,0.005443111,0.002884789,0.033727228,0.0321534753,0.0009239845,0.0122709231,0.0186169229,0.0033262277,0.0013405001,0.0029210431,0.0086405426,0.0324499165,0.0064563826,0.0030856113,0.0094881266,0.0004255635,0.0018277396,0.0018929542,0.0089294154,0.0001719086,0.002400461,0.0084758934,0.0290483886,0.0110616709,0.0517170438,0.0239548194,0.0480730409,0.0018392253,0.0021812775,0.0275365849,0.0400826446,0.013973531,0.0033614961,0.0742667362,0.1815728893,0.0031989995,0.0546420842,0.0247281656,0.0019642685,0.000992143,0.007727868,0.0099808379,0.008848494,0.004212867,0.0157197184,0.0194316903,0.0041010873,0.001213367,0.0017907411,0.0003090424,0.0030455584,0.004549911,0.011812523,0.0224833653,0.010479178,0.0120014413,0.0098097826,0.0011539547,0.0099225514,0.0093261285,0.0027124774,0.0061633685
"Spiroplasmataceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005207196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003177239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spirosomaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010540038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005512541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
